movieId,title,imdbId,tmdbId
3581,Human Traffic (1999),188674,11129
3584,Breathless (1983),85276,1058
3586,The Idolmaker (1980),80913,42159
3587,Inferno (1980),80923,16395
3590,"Lords of Flatbush, The (1974)",71772,38925
3591,Mr. Mom (1983),85970,13105
3592,"Time Masters (Ma??tres du temps, Les) (1982)",84315,22501
3593,Battlefield Earth (2000),185183,5491
3594,Center Stage (2000),210616,10560
3596,Screwed (2000),156323,19419
3597,Whipped (2000),174336,23531
3598,Hamlet (2000),171359,10688
3599,Anchors Aweigh (1945),37514,17889
3604,Gypsy (1962),56048,39391
3606,On the Town (1949),41716,31516
3608,Pee-wee's Big Adventure (1985),89791,5683
3609,Regret to Inform (1998),181786,113279
3614,Honeymoon in Vegas (1992),104438,12518
3615,Dinosaur (2000),130623,10567
3616,Loser (2000),217630,10642
3617,Road Trip (2000),215129,9285
3618,Small Time Crooks (2000),196216,10569
3619,"Hollywood Knights, The (1980)",80881,21879
3622,"Twelve Chairs, The (1970)",66495,24918
3623,Mission: Impossible II (2000),120755,955
3624,Shanghai Noon (2000),184894,8584
3625,Better Living Through Circuitry (1999),207998,47295
3626,8 ?? Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),154443,11332
3627,Carnival of Souls (1962),55830,16093
3628,Flying Tigers (1942),34742,29372
3629,"Gold Rush, The (1925)",15864,962
3632,Monsieur Verdoux (1947),39631,30588
3633,On Her Majesty's Secret Service (1969),64757,668
3634,Seven Days in May (1964),58576,23518
3635,"Spy Who Loved Me, The (1977)",76752,691
3637,Vagabond (Sans toit ni loi) (1985),89960,44018
3638,Moonraker (1979),79574,698
3639,"Man with the Golden Gun, The (1974)",71807,682
3640,"King in New York, A (1957)",50598,28973
3641,"Woman of Paris, A (1923)",14624,28974
3643,"Fighting Seabees, The (1944)",36824,22994
3646,Big Momma's House (2000),208003,9600
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",50095,38006
3649,American Gigolo (1980),80365,2768
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella citt?? dei morti viventi) (1980)",81318,24920
3653,"Endless Summer, The (1966)",60371,21
3654,"Guns of Navarone, The (1961)",54953,10911
3655,Blow-Out (La grande bouffe) (1973),70130,10102
3658,Quatermass and the Pit (1967),62168,26912
3660,Puppet Master (1989),98143,26953
3661,Puppet Master II (1991),100438,26954
3662,Puppet Master III: Toulon's Revenge (1991),102728,26956
3663,Puppet Master 4 (1993),107899,26957
3664,Puppet Master 5: The Final Chapter (1994),110916,26958
3667,Rent-A-Cop (1988),95977,80287
3668,Romeo and Juliet (1968),63518,6003
3669,Stay Tuned (1992),105466,23939
3671,Blazing Saddles (1974),71230,11072
3672,Benji (1974),71206,23069
3673,Benji the Hunted (1987),92638,21299
3674,For the Love of Benji (1977),76044,38802
3675,White Christmas (1954),47673,13368
3676,Eraserhead (1977),74486,985
3677,Baraka (1992),103767,14002
3678,"Man with the Golden Arm, The (1955)",48347,541
3679,"Decline of Western Civilization, The (1981)",82252,21137
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",94980,36724
3681,For a Few Dollars More (Per qualche dollaro in pi??) (1965),59578,938
3682,Magnum Force (1973),70355,10648
3683,Blood Simple (1984),86979,11368
3684,"Fabulous Baker Boys, The (1989)",97322,10875
3685,Prizzi's Honor (1985),89841,2075
3686,Flatliners (1990),99582,1551
3687,Light Years (Gandahar) (1988),95525,22500
3688,Porky's (1982),84522,10246
3689,Porky's II: The Next Day (1983),86129,19698
3690,Porky's Revenge (1985),89826,23919
3691,Private School (1983),86143,18835
3692,Class of Nuke 'Em High (1986),90849,26554
3693,"Toxic Avenger, The (1985)",90190,15239
3694,"Toxic Avenger, Part II, The (1989)",98503,28165
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",98502,28169
3696,Night of the Creeps (1986),91630,15762
3697,Predator 2 (1990),100403,169
3698,"Running Man, The (1987)",93894,865
3699,Starman (1984),88172,9663
3700,"Brother from Another Planet, The (1984)",87004,26889
3701,Alien Nation (1988),94631,10128
3702,Mad Max (1979),79501,9659
3703,"Road Warrior, The (Mad Max 2) (1981)",82694,8810
3704,Mad Max Beyond Thunderdome (1985),89530,9355
3705,Bird on a Wire (1990),99141,1727
3706,Angel Heart (1987),92563,635
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),91635,10068
3708,Firestarter (1984),87262,11495
3709,Sleepwalkers (1992),105428,11428
3710,Action Jackson (1988),94612,10117
3711,Sarafina! (1992),105316,35936
3712,Soapdish (1991),102951,25562
3713,"Long Walk Home, The (1990)",100046,51763
3714,Clara's Heart (1988),94882,73079
3715,Burglar (1987),92710,38921
3716,Fatal Beauty (1987),93011,35463
3717,Gone in 60 Seconds (2000),187078,9679
3719,Love's Labour's Lost (2000),182295,51333
3720,Sunshine (1999),145503,17771
3723,Hamlet (1990),99726,10264
3724,Coming Home (1978),77362,31657
3725,American Pop (1981),82009,29204
3726,Assault on Precinct 13 (1976),74156,17814
3727,Near Dark (1987),93605,11879
3728,One False Move (1992),102592,21128
3729,Shaft (1971),67741,482
3730,"Conversation, The (1974)",71360,592
3731,Cutter's Way (1981),82220,31593
3732,"Fury, The (1978)",77588,12611
3733,"Paper Chase, The (1973)",70509,14328
3735,Serpico (1973),70666,9040
3736,"Ace in the Hole (Big Carnival, The) (1951)",43338,25364
3737,Lonely Are the Brave (1962),56195,43002
3738,"Sugarland Express, The (1974)",72226,5121
3739,Trouble in Paradise (1932),23622,195
3740,Big Trouble in Little China (1986),90728,6978
3741,Badlands (1973),69762,3133
3742,Battleship Potemkin (1925),15648,643
3743,Boys and Girls (2000),204175,10571
3744,Shaft (2000),162650,479
3745,Titan A.E. (2000),120913,7450
3746,Butterfly (La lengua de las mariposas) (1999),188030,31023
3747,Jesus' Son (1999),186253,25636
3751,Chicken Run (2000),120630,7443
3752,"Me, Myself & Irene (2000)",183505,2123
3753,"Patriot, The (2000)",187393,2024
3754,"Adventures of Rocky and Bullwinkle, The (2000)",131704,17711
3755,"Perfect Storm, The (2000)",177971,2133
3756,"Golden Bowl, The (2000)",200669,29946
3758,Communion (1989),97100,28774
3760,"Kentucky Fried Movie, The (1977)",76257,11598
3761,"Blood In, Blood Out (1993)",106469,9702
3763,F/X (1986),89118,9873
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),101846,16820
3765,"Hot Spot, The (1990)",99797,14864
3766,Missing in Action (1984),87727,15379
3767,Missing in Action 2: The Beginning (1985),89604,12764
3768,Braddock: Missing in Action III (1988),94792,27352
3769,Thunderbolt and Lightfoot (1974),72288,8348
3770,Dreamscape (1984),87175,24099
3771,The Golden Voyage of Sinbad (1973),71569,17897
3773,House Party (1990),99800,16094
3774,House Party 2 (1991),102065,16096
3783,Croupier (1998),159382,12706
3784,"Kid, The (2000)",219854,4244
3785,Scary Movie (2000),175142,4247
3786,But I'm a Cheerleader (1999),179116,20770
3787,Shower (Xizao) (1999),215369,1050
3788,Blow-Up (Blowup) (1966),60176,1052
3789,"Pawnbroker, The (1964)",59575,20540
3790,Groove (2000),212974,23655
3791,Footloose (1984),87277,1788
3792,Duel in the Sun (1946),38499,32275
3793,X-Men (2000),120903,36657
3794,Chuck & Buck (2000),200530,44490
3795,"Five Senses, The (1999)",168794,47585
3797,"In Crowd, The (2000)",163676,36047
3798,What Lies Beneath (2000),161081,2655
3799,Pok??mon the Movie 2000 (2000),210234,12599
3801,Anatomy of a Murder (1959),52561,93
3802,Freejack (1992),104299,9278
3806,Mackenna's Gold (1969),64615,18118
3807,Sinbad and the Eye of the Tiger (1977),76716,11940
3808,"Two Women (Ciociara, La) (1960)",54749,24167
3809,What About Bob? (1991),103241,10276
3810,White Sands (1992),105813,19380
3811,Breaker Morant (1980),80310,13783
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),68555,11624
3813,Interiors (1978),77742,15867
3814,Love and Death (1975),73312,11686
3816,"Official Story, The (La historia oficial) (1985)",89276,29263
3819,Tampopo (1985),92048,11830
3821,Nutty Professor II: The Klumps (2000),144528,12107
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",144201,10401
3823,Wonderland (1999),171865,32640
3824,Autumn in New York (2000),174480,10641
3825,Coyote Ugly (2000),200550,6282
3826,Hollow Man (2000),164052,9383
3827,Space Cowboys (2000),186566,5551
3830,Psycho Beach Party (2000),206226,27723
3831,Saving Grace (2000),195234,2360
3832,"Black Sabbath (Tre volti della paura, I) (1963)",57603,28043
3833,"Brain That Wouldn't Die, The (1962)",52646,33468
3834,Bronco Billy (1980),80472,21866
3835,"Crush, The (1993)",106627,33408
3836,Kelly's Heroes (1970),65938,11589
3837,Phantasm II (1988),95863,15158
3838,Phantasm III: Lord of the Dead (1994),110823,16139
3839,Phantasm IV: Oblivion (1998),138703,16146
3840,Pumpkinhead (1988),95925,26515
3841,Air America (1990),99005,11856
3843,Sleepaway Camp (1983),86320,13567
3844,Steel Magnolias (1989),98384,10860
3845,And God Created Woman (Et Dieu... cr??a la femme) (1956),49189,8420
3846,Easy Money (1983),85470,18391
3847,"Ilsa, She Wolf of the SS (1974)",71650,20850
3849,The Spiral Staircase (1945),38975,27452
3851,I'm the One That I Want (2000),251739,38548
3852,"Tao of Steve, The (2000)",234853,20438
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",204709,46991
3857,Bless the Child (2000),163983,10391
3858,Cecil B. DeMented (2000),173716,14195
3859,"Eyes of Tammy Faye, The (2000)",233687,15665
3861,"Replacements, The (2000)",191397,10393
3862,About Adam (2000),199314,18168
3863,"Cell, The (2000)",209958,8843
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),188640,10643
3865,"Original Kings of Comedy, The (2000)",236388,23618
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",95705,37136
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",102510,37137
3870,Our Town (1940),32881,23283
3871,Shane (1953),46303,3110
3872,"Suddenly, Last Summer (1959)",53318,14698
3873,Cat Ballou (1965),59017,11694
3877,Supergirl (1984),88206,9651
3879,"Art of War, The (2000)",160009,11398
3882,Bring It On (2000),204946,1588
3884,"Crew, The (2000)",198386,19150
3888,Skipped Parts (2000),209322,41282
3889,Highlander: Endgame (Highlander IV) (2000),144964,12211
3893,Nurse Betty (2000),171580,10480
3894,Solas (1999),190798,80713
3895,"Watcher, The (2000)",204626,10685
3896,"Way of the Gun, The (2000)",202677,1619
3897,Almost Famous (2000),181875,786
3898,Bait (2000),211938,14805
3899,Circus (2000),191037,51179
3900,Crime and Punishment in Suburbia (2000),197384,46119
3901,Duets (2000),134630,18074
3906,Under Suspicion (2000),164212,10562
3908,Urban Legends: Final Cut (2000),192731,12212
3909,Woman on Top (2000),206420,14629
3910,Dancer in the Dark (2000),168629,16
3911,Best in Show (2000),218839,13785
3912,Beautiful (2000),210567,34299
3914,"Broken Hearts Club, The (2000)",222850,22597
3915,Girlfight (2000),210075,19348
3916,Remember the Titans (2000),210945,10637
3917,Hellraiser (1987),93177,9003
3918,Hellbound: Hellraiser II (1988),95294,9064
3919,Hellraiser III: Hell on Earth (1992),104409,11569
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",107209,10434
3922,Bikini Beach (1964),57887,39113
3925,Stranger Than Paradise (1984),88184,469
3926,Voyage to the Bottom of the Sea (1961),55608,2160
3927,Fantastic Voyage (1966),60397,2161
3928,Abbott and Costello Meet Frankenstein (1948),40068,3073
3929,"Bank Dick, The (1940)",32234,911
3930,"Creature from the Black Lagoon, The (1954)",46876,10973
3932,"Invisible Man, The (1933)",24184,10787
3933,"Killer Shrews, The (1959)",52969,43109
3937,Runaway (1984),88024,9507
3938,"Slumber Party Massacre, The (1982)",84695,27475
3939,Slumber Party Massacre II (1987),93996,27764
3940,Slumber Party Massacre III (1990),100639,27767
3941,Sorority House Massacre (1986),91990,40760
3942,Sorority House Massacre II (1990),100663,40446
3943,Bamboozled (2000),215545,24664
3945,Digimon: The Movie (2000),259974,20455
3946,Get Carter (2000),208988,10461
3947,Get Carter (1971),67128,1485
3948,Meet the Parents (2000),212338,1597
3949,Requiem for a Dream (2000),180093,641
3950,Tigerland (2000),170691,10687
3951,Two Family House (2000),202641,63956
3952,"Contender, The (2000)",208874,6521
3953,Dr. T and the Women (2000),205271,10763
3955,"Ladies Man, The (2000)",213790,16888
3957,Billy Jack (1971),66832,21142
3958,Billy Jack Goes to Washington (1977),75754,78140
3959,"Time Machine, The (1960)",54387,2134
3962,Ghoulies II (1987),93091,28605
3963,"Unsinkable Molly Brown, The (1964)",58708,42797
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",41094,13465
3965,"Strange Love of Martha Ivers, The (1946)",38988,27033
3966,Detour (1945),37638,20367
3967,Billy Elliot (2000),249462,71
3968,Bedazzled (2000),230030,1636
3969,Pay It Forward (2000),223897,10647
3971,"Private Eyes, The (1981)",81376,13762
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",111512,12207
3973,Book of Shadows: Blair Witch 2 (2000),229260,11531
3974,"Little Vampire, The (2000)",192255,24100
3977,Charlie's Angels (2000),160127,4327
3978,"Legend of Bagger Vance, The (2000)",146984,4958
3979,Little Nicky (2000),185431,9678
3980,Men of Honor (2000),203019,11978
3981,Red Planet (2000),199753,8870
3983,You Can Count on Me (2000),203230,14295
3984,Diamonds Are Forever (1971),66995,681
3985,"Eagle Has Landed, The (1976)",74452,11372
3986,"6th Day, The (2000)",216216,8452
3987,Bounce (2000),186894,10862
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),170016,8871
3989,One Day in September (1999),230591,34045
3990,Rugrats in Paris: The Movie (2000),213203,16340
3991,102 Dalmatians (2000),211181,10481
3992,Mal??na (2000),213847,10867
3993,Quills (2000),180073,10876
3994,Unbreakable (2000),217869,9741
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",190332,146
3997,Dungeons & Dragons (2000),190374,11849
3998,Proof of Life (2000),228750,11983
3999,Vertical Limit (2000),190865,11678
4000,"Bounty, The (1984)",86993,2669
4002,"Planes, Trains & Automobiles (1987)",93748,2609
4003,She's Having a Baby (1988),96094,12714
4005,"Living Daylights, The (1987)",93428,708
4006,Transformers: The Movie (1986),92106,1857
4007,Wall Street (1987),94291,10673
4008,Born on the Fourth of July (1989),96969,2604
4009,Talk Radio (1988),96219,10132
4010,Brewster's Millions (1985),88850,11064
4011,Snatch (2000),208092,107
4012,Punchline (1988),95927,40820
4014,Chocolat (2000),241303,392
4015,"Dude, Where's My Car? (2000)",242423,8859
4016,"Emperor's New Groove, The (2000)",120917,11688
4017,Pollock (2000),183659,12509
4018,What Women Want (2000),207201,3981
4019,Finding Forrester (2000),181536,711
4020,"Gift, The (2000)",219699,2046
4021,Before Night Falls (2000),247196,5001
4022,Cast Away (2000),162222,8358
4023,"Family Man, The (2000)",218967,5994
4024,"House of Mirth, The (2000)",200720,25520
4025,Miss Congeniality (2000),212346,1493
4027,"O Brother, Where Art Thou? (2000)",190590,134
4029,State and Main (2000),120202,21991
4030,Dracula 2000 (2000),219653,10577
4031,All the Pretty Horses (2000),149624,21355
4032,"Everlasting Piece, An (2000)",218182,29122
4033,Thirteen Days (2000),146309,11973
4034,Traffic (2000),181865,1900
4035,"Claim, The (2000)",218378,44853
4036,Shadow of the Vampire (2000),189998,10873
4037,House of Games (1987),93223,26719
4039,Annie (1982),83564,15739
4040,Don't Tell Mom the Babysitter's Dead (1991),101757,15413
4041,"Officer and a Gentleman, An (1982)",84434,2623
4042,"Alamo, The (1960)",53580,11209
4043,At Close Range (1986),90670,13715
4046,Friendly Persuasion (1956),49233,43258
4047,Gettysburg (1993),107007,10655
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),56600,
4052,Antitrust (2001),218817,9989
4053,Double Take (2001),238948,18828
4054,Save the Last Dance (2001),206275,9816
4055,Panic (2000),194218,20637
4056,"Pledge, The (2001)",237572,5955
4061,The Man in the Moon (1991),102388,17474
4062,Mystic Pizza (1988),95690,11191
4063,Prelude to a Kiss (1992),105165,2613
4064,Coffy (1973),69897,22021
4065,Foxy Brown (1974),71517,22048
4066,I'm Gonna Git You Sucka (1988),95348,17006
4067,Untamed Heart (1993),108451,26333
4068,Sugar & Spice (2001),186589,16723
4069,"Wedding Planner, The (2001)",209475,2018
4074,"Legend of Rita, The (Stille nach dem Schu??, Die) (1999)",234805,10499
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",216800,47943
4078,Amazing Grace and Chuck (1987),92545,74340
4079,Amazon Women on the Moon (1987),92546,5709
4080,Baby Boom (1987),92605,11215
4081,Back to the Beach (1987),92608,26477
4082,Barfly (1987),92618,10937
4083,Best Seller (1987),92641,4639
4084,Beverly Hills Cop II (1987),92644,96
4085,Beverly Hills Cop (1984),86960,90
4086,"Big Easy, The (1987)",92654,11028
4089,Born in East L.A. (1987),92690,19324
4090,"Brave Little Toaster, The (1987)",92695,19933
4091,Can't Buy Me Love (1987),92718,12919
4092,Cherry 2000 (1987),92746,15785
4093,Cop (1988),92783,31701
4102,Eddie Murphy Raw (1987),92948,17159
4103,Empire of the Sun (1987),92965,10110
4104,Ernest Goes to Camp (1987),92974,18935
4105,"Evil Dead, The (1981)",83907,764
4109,Flowers in the Attic (1987),93036,15658
4110,"Fourth Protocol, The (1987)",93044,4918
4111,Gardens of Stone (1987),93073,28368
4113,"Glass Menagerie, The (1987)",93093,52780
4115,Hiding Out (1987),93186,26156
4116,Hollywood Shuffle (1987),93200,34101
4117,Hope and Glory (1987),93209,32054
4121,Innerspace (1987),93260,2614
4123,Ishtar (1987),93278,12704
4124,Jaws: The Revenge (1987),93300,580
4125,Leonard Part 6 (1987),93405,24828
4126,Less Than Zero (1987),93407,13703
4127,"Like Father, Like Son (1987)",93418,36914
4128,"Lost Boys, The (1987)",93437,1547
4129,Made in Heaven (1987),93467,42010
4130,Maid to Order (1987),93476,2608
4131,Making Mr. Right (1987),93477,32058
4132,Mannequin (1987),93493,10019
4133,Masters of the Universe (1987),93507,11649
4135,"Monster Squad, The (1987)",93560,13509
4138,My Demon Lover (1987),93589,51521
4139,No Man's Land (1987),93638,34379
4141,Head Over Heels (2001),192111,24940
4142,Left Behind: The Movie (2000),190524,37302
4143,Valentine (2001),242998,10984
